timestamp,latency
1609485891604,0.5
1609489499795,0.67
1609493107956,0.616
1609496716148,0.511
1609500324308,0.509
1609503932499,0.495
1609507540692,0.478
1609511148883,0.535
1609514757076,0.48
1609518365267,0.516
1609521973460,0.554
1609525581619,0.563
1609529189812,0.85
1609532798003,0.528
1609536406196,0.54
1609540014387,0.509
1609543622580,0.543
1609547230771,0.527
1609550838964,0.523
1609554447155,0.851
1609558055348,0.832
1609561663539,0.511
1609565271732,0.542
1609568879891,0.74
1609572488084,0.539
1609576096275,0.545
1609579704468,0.507
1609583312659,0.546
1609586920852,0.505
1609590529043,0.501
1609594137236,0.558
1609597745427,0.675
1609601353588,0.516
1609604961779,0.517
1609608569972,0.497
1609612178163,0.517
1609615786356,0.515
1609619394547,0.514
1609623002717,0.527
1609626610867,0.519
1609630219060,0.497
1609633827251,0.48
1609637435444,0.513
1609641043635,0.901
1609644651796,0.569
1609648259987,0.51
1609651868180,0.482
1609655476371,0.5
1609659084564,0.518
1609662692755,0.85
1609666300948,0.83
1609669909107,0.516
1609673517300,0.542
1609677125491,0.556
1609680733684,0.552
1609684341875,0.542
1609687950045,0.51
1609691558227,0.501
1609695166420,0.509
1609698774611,0.49
1609702382804,0.562
1609705990995,0.509
1609709599188,0.568
1609713207379,0.517
1609716815572,0.502
1609720423740,0.493
1609724031924,0.519
1609727640115,0.526
1609731248308,0.555
1609734856499,0.48
1609738464692,0.517
1609742072883,0.491
1609745681044,0.529
1609749289235,0.499
1609752897428,0.542
1609756505651,0.565
1609760113844,0.529
1609763722035,0.516
1609767330228,0.527
1609770938419,0.506
1609774546580,0.525
1609778154771,0.508
1609781762964,0.55
1609785371123,0.517
1609788979316,0.508
1609792587507,0.512
1609796195700,0.504
1609799803891,0.521
1609803412084,0.5
1609807020275,0.671
1609810628436,0.559
1609814236627,0.673
1609817844820,0.507
1609821453011,0.529
1609825061204,0.518
1609828669395,0.716
1609832277556,0.519
1609835885725,0.548
1609839493908,0.504
1609843102099,0.578
1609846710292,0.523
1609850318483,0.529
1609853926676,0.521
1609857534867,0.494
1609861143037,0.817
1609864751187,0.528
1609868359380,0.496
1609871967571,0.523
1609875575764,0.549
1609879183955,0.523
1609882792148,0.568
1609886400339,0.527
1609890008532,0.66
1609893616691,0.518
1609897224884,0.597
1609900833075,0.507
1609904441268,0.524
1609908049459,0.512
1609911657652,0.541
1609915265843,1.192
1609918874004,0.503
1609922482195,0.763
1609926090356,0.604
1609929698547,0.865
1609933306708,0.514
1609936914899,0.504
1609940523060,0.577
1609944131251,0.521
1609947739444,0.502
1609951347635,0.491
1609954955828,0.713
1609958563987,0.544
1609962172180,0.496
1609965780372,0.52
1609969388564,0.766
1609972996755,0.542
1609976604947,0.473
1609980213139,0.532
1609983821332,0.516
1609987429523,0.526
1609991037716,0.517
1609994645907,0.824
1609998254068,1.054
1610001862227,0.511
1610005470420,1.274
1610009078579,0.502
1610012686772,0.495
1610016294963,0.536
1610019903156,0.601
1610023511347,0.524
1610027119540,0.537
1610030727731,0.514
1610034335924,0.569
1610037944115,0.683
1610041552308,0.508
1610045160499,0.555
1610048768692,0.494
1610052376883,0.509
1610055985076,0.489
1610059593267,0.554
1610063201460,0.484
1610066809619,0.552
1610070417812,0.517
1610074026003,0.516
1610077634196,0.483
1610081242387,0.544
1610084850580,0.524
1610088458771,0.47
1610092066964,0.525
1610095675155,0.489
1610099283325,0.558
1610102891507,0.543
1610106499700,0.507
1610110107891,0.507
1610113716084,0.636
1610117324243,0.552
1610120932436,0.558
1610124540627,0.582
1610128148820,0.591
1610131757011,0.557
1610135365204,0.542
1610138973395,0.561
1610142581588,0.497
1610146189779,0.741
1610149797940,0.53
1610153406131,0.529
1610157014324,1.31
1610160622483,0.778
1610164230644,0.529
1610167838835,0.509
1610171447028,0.523
1610175055219,0.523
1610178663412,0.533
1610182271603,0.483
1610185879796,0.49
1610189487987,1.327
1610193096180,0.528
1610196704371,0.567
1610200312564,0.492
1610203920755,0.739
1610207528916,0.511
1610211137107,0.495
1610214745300,0.477
1610218353492,0.527
1610221961684,0.546
1610225569875,0.526
1610229178068,0.521
1610232786259,0.535
1610236394452,0.527
1610240002643,0.519
1610243610836,0.503
1610247219027,0.496
1610250827220,0.524
1610254435411,0.534
1610258043604,0.521
1610261651795,1.232
1610265259924,0.545
1610268868115,0.565
1610272476308,0.532
1610276084499,0.546
1610279692692,0.507
1610283300883,0.534
1610286909076,0.555
1610290517267,0.535
1610294125460,0.51
1610297733651,0.554
1610301341812,0.529
1610304950003,0.539
1610308558195,0.552
1610312166387,0.541
1610315774580,0.502
1610319382771,0.503
1610322990964,0.529
1610326599155,0.538
1610330207348,0.535
1610333815507,0.485
1610337423700,0.543
1610341031891,0.558
1610344640083,0.518
1610348248275,0.548
1610351856468,0.504
1610355464659,0.545
1610359072852,0.503
1610362681043,0.503
1610366289204,0.5
1610369897395,0.535
1610373505588,0.48
1610377113747,0.504
1610380721939,0.515
1610384330131,0.545
1610387938324,0.534
1610391546483,0.527
1610395154676,0.536
1610398762867,0.513
1610402371060,0.535
1610405979251,0.516
1610409587444,0.509
1610413195635,0.497
1610416803784,4.143
1610420411948,1.998
1610424020083,0.653
1610427628244,0.508
1610431236435,0.504
1610434844628,0.52
1610438452819,0.834
1610442060980,0.683
1610445669139,0.56
1610449277332,0.506
1610452885523,0.541
1610456493716,0.513
1610460101907,0.543
1610463710100,0.621
1610467318259,0.5
1610470926452,0.547
1610474534611,0.524
1610478142804,0.526
1610481750995,0.598
1610485359188,0.529
1610488967379,0.734
1610492575540,0.637
1610496183699,0.558
1610499791892,0.536
1610503400083,0.53
1610507008253,0.9
1610510616403,0.496
1610514224564,0.493
1610517832755,0.475
1610521440948,0.542
1610525049139,0.515
1610528657332,0.488
1610532265523,0.49
1610535873716,0.515
1610539481907,0.51
1610543090100,0.523
1610546698291,0.493
1610550306461,0.568
1610553914643,0.508
1610557522836,0.514
1610561131027,0.512
1610564739220,0.478
1610568347411,0.55
1610571955604,0.691
1610575563763,0.551
1610579171956,0.529
1610582780147,0.526
1610586388340,0.506
1610589996531,0.495
1610593604724,0.499
1610597212917,0.73
1610600821076,0.526
1610604429267,0.53
1610608037460,0.516
1610611645651,0.514
1610615253844,0.531
1610618862035,0.95
1610622470228,0.545
1610626078419,0.501
1610629686612,0.512
1610633294803,0.53
1610636902964,0.555
1610640511155,0.576
1610644119347,0.503
1610647727539,0.51
1610651335732,0.546
1610654943891,0.571
1610658552084,0.508
1610662160275,0.492
1610665768467,0.607
1610669376627,0.564
