timestamp,time
1619654922931,26.366969ms
1619658523479,26.982313ms
1619662124027,26.899832ms
1619665724571,27.024494ms
1619669325119,25.357933ms
1619672925667,26.621325ms
1619676526215,25.432547ms
1619680126763,25.727964ms
1619683727311,25.810716ms
1619687327859,25.915855ms
1619690928406,25.660435ms
1619694528955,26.278957ms
1619698129503,26.770726ms
1619701730051,26.396586ms
1619705330599,25.889106ms
1619708931148,27.165953ms
1619712531699,26.492433ms
1619716132247,25.850584ms
1619719732795,32.518522ms
1619723333351,32.165418ms
1619726933903,30.516888ms
1619730534455,32.851344ms
1619734135012,32.181739ms
1619737735567,31.85448ms
1619741336119,30.960895ms
1619744936668,25.751564ms
1619748537215,26.130922ms
1619752137763,27.021506ms
1619755738311,26.222646ms
1619759338859,26.311407ms
1619762939407,26.381757ms
1619766539955,27.200872ms
1619770140600,25.320066ms
1619773741148,26.198416ms
1619777341747,63.695918ms
1619780942502,32.863254ms
1619784543081,26.841759ms
1619788143631,27.159288ms
1619791744180,26.253764ms
1619795344727,27.332589ms
1619798945275,27.512304ms
1619802545823,27.410871ms
1619806146371,26.354304ms
1619809746919,27.108807ms
1619813347477,26.702134ms
1619816948028,27.960441ms
1619820548580,25.906337ms
1619824149131,26.534302ms
1619827749679,27.269823ms
1619831350227,27.255596ms
1619834950775,26.63975ms
1619838551327,27.712691ms
1619842151880,25.472672ms
1619845752427,25.848709ms
1619849352975,28.436377ms
1619852953528,27.164063ms
1619856554076,26.237157ms
1619860154628,26.447042ms
1619863755175,25.364072ms
1619867355723,26.382448ms
1619870956271,26.822118ms
1619874556820,26.340879ms
1619878157367,26.4287ms
1619881757916,26.257369ms
1619885358463,25.626378ms
1619888959012,25.301002ms
1619892559559,26.52428ms
1619896160108,27.893022ms
1619899760659,27.347723ms
1619903361207,26.770554ms
1619906961755,26.183041ms
1619910562303,25.662619ms
1619914162851,26.352144ms
1619917763400,26.321149ms
1619921363948,27.788737ms
1619924964499,27.467983ms
1619928565051,26.90555ms
1619932165599,27.01417ms
1619935766147,26.952229ms
1619939366695,26.872317ms
1619942967247,26.064002ms
1619946567795,26.906165ms
1619950168343,27.468547ms
1619953768891,25.243818ms
1619957369436,28.004151ms
1619960969983,26.396657ms
1619964570531,27.523924ms
1619968171079,26.303189ms
1619971771628,26.869317ms
1619975372179,26.285474ms
1619978972727,25.454187ms
1619982573275,27.767879ms
1619986173827,26.259743ms
1619989774375,26.101103ms
1619993374923,25.222836ms
1619996975472,25.64054ms
1620000576019,27.434955ms
1620004176567,27.08393ms
1620007777111,26.820429ms
1620011377659,27.208445ms
1620014978207,26.960681ms
1620018578755,25.770586ms
1620022179303,26.79656ms
1620025779851,26.390538ms
1620029380407,25.370693ms
1620032980955,27.789695ms
1620036581503,26.036361ms
1620040182051,27.184334ms
1620043782600,27.598643ms
1620047383151,25.129714ms
1620050983700,27.431195ms
1620054584251,27.070161ms
1620058184799,26.373384ms
1620061785347,27.635507ms
1620065385895,25.882203ms
1620068986443,26.321321ms
1620072586991,26.333515ms
1620076187540,27.401425ms
1620079788091,27.900084ms
1620083388643,25.366912ms
1620086989191,25.101885ms
1620090589740,27.065948ms
1620094190291,27.070819ms
1620097790839,27.277238ms
1620101391387,26.154783ms
1620104991935,25.123864ms
1620108592483,25.888758ms
1620112193031,25.890555ms
1620115793579,27.172811ms
1620119394127,27.084523ms
1620122994675,27.677436ms
1620126595223,25.645469ms
1620130195771,26.623002ms
1620133796319,26.137861ms
1620137396867,26.763834ms
1620140997415,27.421134ms
1620144597967,26.180155ms
1620148198516,26.389138ms
1620151799063,27.489977ms
1620155399611,27.144367ms
1620159000165,28.092131ms
1620162600715,26.175957ms
1620166201274,54.017734ms
1620169802159,177.339273ms
1620173403172,34.060318ms
1620177003988,26.393569ms
1620180604539,28.048541ms
1620184205087,27.127778ms
1620187805635,27.307907ms
1620191406187,26.296621ms
1620195006735,25.48692ms
1620198607283,27.145284ms
1620202207831,26.5646ms
1620205808379,25.092009ms
1620209408927,27.006282ms
1620213009476,26.19239ms
1620216610027,30.643211ms
1620220210579,25.438986ms
1620223811127,27.790773ms
1620227411679,27.229183ms
1620231012231,27.030367ms
1620234612779,25.186452ms
1620238213327,27.930716ms
1620241813880,27.28711ms
1620245414431,26.346577ms
1620249014986,26.859274ms
1620252615535,27.331989ms
1620256216084,27.471451ms
1620259816631,27.439208ms
1620263417179,25.301346ms
1620267017727,26.362299ms
1620270618275,27.230806ms
1620274218823,26.318955ms
1620277819371,26.827599ms
1620281419919,25.888671ms
1620285020467,26.928542ms
1620288621019,25.831132ms
1620292221567,25.538561ms
1620295822111,25.947874ms
1620299422659,26.101598ms
1620303023207,27.174394ms
1620306623755,31.516181ms
1620310224307,26.300358ms
1620313824855,26.2563ms
1620317425399,27.395642ms
1620321025947,26.370292ms
1620324626495,26.14388ms
1620328227043,26.43915ms
1620331827599,26.156048ms
1620335428147,25.661346ms
1620339028695,26.645178ms
1620342629243,26.214964ms
1620346229791,26.756383ms
1620349830340,27.684578ms
1620353430891,26.159646ms
1620357031439,26.737306ms
1620360631984,25.625066ms
1620364232531,25.402467ms
1620367833079,27.915332ms
1620371433627,26.960308ms
1620375034175,25.751017ms
1620378634727,25.902667ms
1620382235275,28.181655ms
1620385835827,26.030119ms
1620389436375,26.929232ms
1620393036923,25.902412ms
1620396637471,27.945672ms
1620400238024,27.153367ms
1620403838575,26.774125ms
1620407439123,27.341981ms
1620411039671,26.532471ms
1620414640219,27.195488ms
1620418240767,26.18445ms
1620421841315,27.683067ms
1620425441863,25.341509ms
1620429042411,24.854174ms
1620432642959,27.21714ms
1620436243508,26.530608ms
1620439844055,25.579237ms
1620443444604,27.475154ms
1620447045156,26.187422ms
1620450645703,26.173377ms
1620454246255,26.962208ms
1620457846803,27.379516ms
1620461447351,25.035435ms
1620465047899,26.619918ms
1620468648447,25.771143ms
1620472248995,26.980094ms
1620475849543,28.172293ms
1620479450096,25.480437ms
1620483050643,25.945532ms
1620486651191,25.85033ms
1620490251739,27.573589ms
1620493852287,26.32382ms
1620497452835,27.05865ms
1620501053383,26.382402ms
1620504653931,25.841001ms
1620508254480,27.320975ms
1620511855028,27.714223ms
1620515455579,26.09133ms
1620519056127,25.76454ms
1620522656675,26.757803ms
1620526257223,26.553171ms
1620529857771,25.952295ms
1620533458319,27.117057ms
1620537058872,26.388394ms
1620540659419,25.474187ms
1620544259968,26.539983ms
1620547860556,26.495521ms
1620551461108,27.880639ms
1620555061661,27.213115ms
1620558662216,27.615319ms
1620562262767,27.128829ms
1620565863316,26.423248ms
1620569463863,26.067268ms
1620573064412,26.486714ms
1620576664963,26.273358ms
1620580265511,27.608633ms
1620583866059,27.660222ms
1620587466611,26.473234ms
1620591067159,25.552925ms
1620594667707,26.348749ms
1620598268255,27.815056ms
1620601868807,27.521377ms
1620605469359,27.7131ms
1620609069912,26.625263ms
1620612670460,27.389585ms
1620616271012,28.594604ms
1620619871564,25.493142ms
1620623472111,27.729013ms
1620627072659,27.330936ms
1620630673207,26.62075ms
1620634273759,26.427246ms
1620637874307,27.281706ms
1620641474855,26.598076ms
1620645075404,27.311157ms
1620648675955,26.429947ms
1620652276504,26.509504ms
1620655877055,25.543599ms
1620659477603,26.208585ms
1620663078151,26.95108ms
1620666678700,26.440974ms
1620670279247,26.844468ms
1620673879795,26.148658ms
1620677480343,25.317213ms
1620681080892,27.13665ms
1620684681444,26.379806ms
1620688281988,26.132284ms
1620691882535,27.904443ms
1620695483087,27.555593ms
1620699083635,27.243491ms
1620702684183,25.770541ms
1620706284732,26.352387ms
1620709885279,27.507934ms
1620713485827,27.010771ms
1620717086375,26.567062ms
1620720686923,25.253737ms
1620724287471,25.204608ms
1620727888019,26.685133ms
1620731488567,26.349344ms
1620735089115,26.449452ms
1620738689664,28.136995ms
1620742290215,25.019549ms
1620745890763,26.212276ms
1620749491311,27.344853ms
1620753091860,26.329691ms
1620756692407,25.965337ms
1620760292955,26.426924ms
1620763893504,27.118705ms
1620767494055,27.898493ms
1620771094608,26.725172ms
1620774695160,25.590008ms
1620778295711,26.379104ms
1620781896259,25.242429ms
1620785496807,25.149094ms
1620789097355,25.452641ms
1620792697903,26.041873ms
1620796298451,26.410077ms
1620799898999,26.655364ms
1620803499551,26.024212ms
1620807100099,25.958958ms
1620810700647,25.745245ms
1620814301195,25.512259ms
1620817901743,26.023183ms
1620821502291,25.170813ms
1620825102840,26.140294ms
1620828703387,26.588348ms
1620832303935,26.035879ms
1620835904483,28.345959ms
1620839505036,26.100616ms
1620843105584,27.609548ms
1620846706136,27.258176ms
1620850306683,26.0479ms
1620853907233,32.942273ms
1620857507783,25.217859ms
1620861108331,26.184582ms
1620864708875,27.182788ms
1620868309426,26.568921ms
1620871909976,24.994602ms
1620875510523,26.277396ms
1620879111071,25.561274ms
1620882711615,25.668115ms
1620886312163,25.823479ms
1620889912711,25.149446ms
1620893513259,25.545119ms
1620897113807,26.113757ms
1620900714355,25.580807ms
1620904314903,26.650296ms
1620907915451,26.54247ms
1620911515999,26.72677ms
1620915116543,25.10592ms
1620918717095,26.237569ms
1620922317639,27.239781ms
1620925918187,27.313004ms
1620929518735,26.232313ms
1620933119283,25.060222ms
1620936719827,26.267909ms
1620940320375,25.784715ms
1620943920923,27.349957ms
1620947521472,27.377676ms
1620951122039,27.677179ms
1620954722592,26.57624ms
1620958323139,27.816146ms
1620961923691,28.663869ms
1620965524243,26.802882ms
1620969124789,26.514521ms
1620972725339,27.982948ms
1620976325883,25.092395ms
1620979926431,26.753442ms
1620983526975,25.315972ms
1620987127520,27.598926ms
1620990728071,26.372699ms
1620994328619,26.520242ms
1620997929167,26.511796ms
1621001529715,24.663888ms
1621005130263,27.322762ms
1621008730815,26.413592ms
1621012331363,34.845922ms
1621015931919,27.758518ms
1621019532471,27.105525ms
1621023133019,27.213968ms
1621026733567,27.73558ms
1621030334119,26.874929ms
1621033934667,25.595428ms
1621037535215,27.215455ms
1621041135768,26.536012ms
1621044736315,27.43835ms
1621048336863,28.079603ms
1621051937415,26.429008ms
1621055537960,27.301125ms
1621059138508,26.327912ms
1621062739059,26.629121ms
1621066339607,26.323057ms
1621069940159,27.151289ms
1621073540707,27.71082ms
1621077141260,26.997569ms
1621080741812,25.61783ms
1621084342359,25.78654ms
1621087942907,25.88735ms
1621091543457,25.890555ms
1621095144007,26.343104ms
1621098744555,27.633663ms
1621102345107,26.479253ms
1621105945655,29.31608ms
1621109546208,26.612444ms
1621113146755,25.430312ms
1621116747303,26.128042ms
1621120347851,27.243331ms
1621123948403,25.691821ms
1621127548951,29.278297ms
1621131149503,26.592492ms
1621134750051,26.187202ms
1621138350599,26.233612ms
1621141951147,27.406679ms
1621145551695,26.064833ms
1621149152247,27.10435ms
1621152752796,28.413926ms
1621156353347,26.282372ms
1621159953895,26.179942ms
1621163554443,25.531154ms
1621167154991,26.203677ms
1621170755539,27.564343ms
1621174356087,26.143925ms
1621177956635,25.849502ms
1621181557183,27.590008ms
1621185157731,26.178038ms
1621188758280,27.532908ms
1621192358827,26.311833ms
1621195959375,26.153255ms
1621199559924,26.547159ms
1621203160471,26.503899ms
1621206761020,25.944873ms
1621210361567,26.492041ms
1621213962115,25.620175ms
1621217562663,26.079422ms
1621221163211,25.581112ms
1621224763760,25.819979ms
1621228364307,26.39528ms
1621231964855,27.167504ms
1621235565403,26.342329ms
1621239165956,26.151146ms
1621242766503,26.049945ms
1621246367051,26.112397ms
1621249967599,27.081697ms
1621253568147,25.353445ms
1621257168696,25.821114ms
1621260769246,27.192697ms
1621264369795,31.368955ms
1621267970347,26.575774ms
1621271570895,26.67867ms
1621275171443,27.412802ms
1621278771991,26.033402ms
1621282372540,27.554078ms
1621285973091,27.458741ms
1621289573639,26.693158ms
1621293174188,27.284217ms
1621296774735,25.842487ms
1621300375284,25.694452ms
1621303975831,27.131303ms
1621307576380,27.806914ms
1621311176932,25.771159ms
1621314777479,25.187559ms
1621318378023,26.04883ms
1621321978571,26.432194ms
1621325579119,26.889634ms
1621329179667,27.320832ms
1621332780215,27.254689ms
1621336380759,27.237189ms
1621339981304,27.666682ms
1621343581856,27.881042ms
1621347182410,25.581615ms
1621350782960,27.315813ms
1621354383507,27.67825ms
1621357984059,26.110747ms
1621361584611,25.315187ms
1621365185159,26.640752ms
1621368785707,26.713527ms
1621372386251,26.375275ms
1621375986799,26.260678ms
1621379587350,27.553674ms
1621383187899,25.292326ms
1621386788447,26.712566ms
1621390388991,25.235085ms
1621393989535,27.299845ms
1621397590087,28.180244ms
1621401190639,27.180743ms
1621404791187,28.856009ms
1621408391739,27.915197ms
1621411992291,28.754755ms
1621415592844,28.013981ms
1621419193396,27.740807ms
1621422793948,28.337668ms
1621426394499,28.824421ms
1621429995051,28.376323ms
1621433595603,27.158091ms
1621437196151,27.090078ms
1621440796700,26.780447ms
1621444397247,27.219813ms
1621447997799,26.289518ms
1621451598349,27.78341ms
1621455198899,27.225353ms
1621458799447,25.888683ms
1621462399992,25.576266ms
1621466000540,26.785761ms
1621469601221,209.700656ms
1621473202119,168.873477ms
1621476803019,188.587206ms
1621480403886,173.295984ms
1621484004795,177.668354ms
1621487605609,302.132801ms
1621491206563,274.494397ms
1621494807493,198.644419ms
1621498408391,235.240494ms
1621502009301,149.891468ms
1621505610096,188.496069ms
1621509210957,261.690091ms
1621512811901,207.771348ms
1621516412798,217.416271ms
1621520013693,169.530595ms
1621523614504,228.581937ms
1621527215383,223.494835ms
1621530816243,188.219492ms
1621534417093,136.175735ms
1621538017869,232.584211ms
1621541618799,191.175272ms
1621545219628,129.735605ms
1621548820395,206.128962ms
1621552421259,192.697143ms
1621556022117,137.736092ms
1621559622914,145.923861ms
1621563223742,208.164238ms
1621566824605,139.812571ms
1621570425433,173.046939ms
1621574026248,130.131421ms
1621577627074,154.059523ms
1621581227847,213.442565ms
1621584828693,188.474935ms
1621588429582,160.445252ms
1621592030378,217.526257ms
1621595631331,137.048733ms
1621599232096,180.701906ms
1621602832903,289.790666ms
1621606433853,260.062781ms
1621610034775,245.477021ms
1621613635641,178.111479ms
1621617236549,165.225043ms
1621620837373,158.531064ms
1621624438198,163.764253ms
1621628039050,180.837111ms
1621631639933,256.127396ms
1621635240877,135.029725ms
1621638842442,237.061267ms
1621642443404,247.372366ms
1621646044295,185.169018ms
1621649645237,262.997367ms
1621653246204,354.789052ms
1621656847222,239.834799ms
1621660448172,234.08253ms
1621664049132,268.080985ms
1621667650068,254.695604ms
1621671251034,158.781623ms
1621674851886,297.343548ms
1621678452884,180.440482ms
1621682053720,345.934981ms
1621685654757,344.195459ms
1621689255787,200.12017ms
1621692856630,290.41894ms
1621696457643,172.393367ms
1621700058458,232.874112ms
1621703659322,205.173249ms
1621707260172,208.569763ms
1621710861112,256.175609ms
1621714462023,137.985019ms
1621718062819,141.611285ms
1621721663653,147.687813ms
1621725264478,182.064845ms
1621728865304,266.909462ms
1621732466249,257.46885ms
1621736067149,139.867106ms
1621739667980,247.10884ms
1621743268911,145.650261ms
1621746869758,145.734131ms
1621750470590,203.98514ms
1621754071483,136.663963ms
1621757672261,178.50045ms
1621761273109,160.51153ms
1621764873956,160.223934ms
1621768474803,134.693398ms
1621772075605,143.954475ms
1621775676395,170.852333ms
1621779277206,131.878365ms
1621782878014,182.973554ms
1621786478891,132.191458ms
1621790079710,149.536638ms
1621793680525,146.40961ms
1621797281378,145.088556ms
1621800882224,136.806782ms
1621804483058,182.96043ms
1621808083937,145.723875ms
1621811684710,195.812904ms
1621815285609,162.20536ms
1621818886470,207.12568ms
1621822487323,134.665242ms
1621826088090,217.156977ms
1621829689011,188.371478ms
1621833289925,200.844198ms
1621836890825,195.379099ms
1621840491677,142.815998ms
1621844092488,138.140153ms
1621847693290,180.147745ms
1621851294155,152.051088ms
1621854895009,143.761289ms
1621858495809,197.221668ms
1621862096667,194.476329ms
1621865697539,221.906736ms
1621869298508,192.265852ms
1621872899414,194.301007ms
1621876500269,295.993859ms
1621880101300,1.153089388s
1621883703115,229.589505ms
1621887303981,209.216622ms
1621890904965,324.537505ms
1621894505953,183.869781ms
1621898106877,214.376709ms
1621901707789,251.730075ms
1621905308863,312.253896ms
1621908909996,243.820599ms
1621912510881,209.405555ms
1621916111838,235.548202ms
1621919712773,159.347184ms
1621923313658,168.991195ms
1621926914553,294.479422ms
1621930515523,276.901734ms
1621934116488,171.678729ms
1621937717360,208.112964ms
1621941318261,153.079029ms
1621944919061,138.546067ms
1621948519891,146.967275ms
1621952120686,176.838657ms
1621955721505,242.901903ms
1621959322477,171.10781ms
1621962923394,287.467414ms
1621966524404,214.3674ms
1621970125317,217.248231ms
1621973726205,184.063349ms
1621977327161,252.996751ms
1621980928209,213.48688ms
1621984529126,198.387823ms
1621988130042,162.179618ms
1621991730914,166.148346ms
1621995331746,229.458115ms
1621998932647,203.310515ms
1622002533521,143.112007ms
1622006134366,184.35151ms
1622009735268,183.645131ms
1622013336080,194.248252ms
1622016936922,164.931644ms
1622020537781,240.141099ms
1622024138731,136.240966ms
1622027739567,153.966583ms
1622031340399,150.314831ms
1622034941262,227.240154ms
1622038542166,163.088325ms
1622042142948,187.587989ms
1622045743806,166.855941ms
1622049344630,209.604213ms
1622052945511,240.135525ms
1622056546390,201.132673ms
1622060147218,135.4041ms
1622063748045,148.02732ms
1622067348981,240.763368ms
1622070949909,235.170673ms
1622074550796,257.65084ms
1622078151772,157.042374ms
1622081752612,179.904863ms
1622085353461,206.079238ms
1622088954333,204.728711ms
1622092555226,159.588946ms
1622096156039,153.123388ms
1622099756891,232.795428ms
1622103357797,137.843104ms
1622106958616,247.411912ms
1622110559583,146.668936ms
1622114160445,212.443705ms
1622117761345,237.328376ms
1622121362293,194.830359ms
1622124963225,170.718374ms
1622128564002,213.463081ms
1622132164897,178.752191ms
1622135765809,206.239439ms
1622139366733,176.40933ms
1622142967628,170.98361ms
1622146568523,166.535783ms
1622150169357,186.678875ms
1622153770221,147.695811ms
1622157371056,221.366318ms
1622160971924,260.487413ms
1622164572899,139.624855ms
1622168173727,170.917074ms
1622171774550,146.331297ms
1622175375401,185.573044ms
1622178976296,236.92681ms
1622182577244,204.076013ms
1622186178201,197.671972ms
1622189779106,163.018606ms
1622193379909,181.20209ms
1622196980844,146.71143ms
1622200581659,155.174147ms
1622204182503,313.324433ms
1622207783531,142.866613ms
1622211384379,209.657101ms
1622214985250,235.259465ms
1622218586178,151.993703ms
1622222187016,248.752795ms
1622225788027,172.975752ms
1622229388845,273.262828ms
1622232989757,134.680598ms
1622236590553,332.024028ms
1622240191552,255.147733ms
1622243792501,168.215405ms
1622247393367,164.764368ms
1622250994197,144.081591ms
1622254595017,167.992702ms
1622258195887,151.758647ms
1622261796644,181.79559ms
1622265397465,185.462503ms
1622268998312,192.43034ms
1622272599218,142.77226ms
1622276200016,220.292042ms
1622279800928,172.488493ms
1622283401782,273.751065ms
1622287002745,161.646241ms
1622290603597,139.609758ms
1622294204429,183.948907ms
1622297805324,206.54595ms
1622301406211,245.294382ms
1622305007096,256.691919ms
1622308608032,138.652131ms
1622312208858,142.794674ms
1622315809684,143.964998ms
1622319410496,148.978231ms
1622323011327,144.241902ms
1622326612116,149.768908ms
1622330212928,183.129186ms
1622333813788,179.55276ms
1622337414658,179.633596ms
1622341015521,139.204762ms
1622344616364,142.78642ms
1622348217177,252.245872ms
1622351818185,264.044587ms
1622355419146,169.539466ms
1622359019973,171.850214ms
1622362620814,173.457802ms
1622366221639,534.578817ms
1622369822938,334.190265ms
1622373423962,159.130851ms
1622377024767,240.56548ms
1622380625725,169.162832ms
1622384226666,278.790555ms
1622387827696,225.012211ms
1622391428628,180.397296ms
1622395029536,167.685602ms
1622398630352,326.003064ms
1622402231380,190.632723ms
1622405832271,179.79757ms
1622409433106,177.638444ms
1622413033974,149.334729ms
1622416634805,215.717773ms
1622420235746,208.689725ms
1622423836641,137.397189ms
1622427437411,221.333047ms
1622431038360,204.487673ms
1622434639267,185.545356ms
1622438240154,168.597613ms
1622441840974,237.709711ms
1622445441842,215.33948ms
1622449042780,244.461482ms
1622452643704,141.66223ms
1622456244527,255.438682ms
1622459845484,174.106095ms
1622463446319,142.411401ms
1622467047135,161.358261ms
1622470647994,169.279621ms
1622474248784,174.005987ms
1622477849594,210.324923ms
1622481450447,229.712319ms
1622485051399,193.659723ms
1622488652314,187.115807ms
1622492253238,195.165338ms
1622495854113,153.365255ms
1622499454922,286.756607ms
1622503055858,186.689023ms
1622506656729,242.254332ms
1622510257688,157.098808ms
1622513858511,144.999145ms
1622517459279,226.19703ms
1622521060134,242.616188ms
1622524661072,351.639226ms
1622528262185,150.653503ms
1622531863037,147.110089ms
1622535463866,229.534324ms
1622539064828,172.78698ms
1622542665688,164.681432ms
1622546266541,152.920876ms
1622549867327,246.682118ms
1622553468261,148.213305ms
1622557069084,127.037158ms
1622560669883,144.579284ms
1622564270736,173.719027ms
1622567871563,228.63401ms
1622571472440,236.003565ms
1622575073372,167.068203ms
1622578674220,177.733505ms
1622582275035,206.375173ms
1622585875946,208.806143ms
1622589476772,238.388081ms
1622593077719,191.7173ms
1622596678565,142.43251ms
1622600279351,242.246457ms
1622603880272,176.462ms
1622607481093,262.325026ms
1622611082179,396.434709ms
1622614683282,183.465647ms
1622618284136,281.322829ms
1622621885095,211.054202ms
1622625486026,149.046926ms
1622629086848,194.466818ms
1622632687711,161.426042ms
1622636288560,348.296637ms
1622639889630,181.766557ms
1622643490529,162.048266ms
1622647091348,219.460643ms
1622650692230,130.375039ms
1622654293026,145.564156ms
1622657893861,177.297917ms
1622661494718,151.378303ms
1622665095574,187.467421ms
1622668696435,155.656254ms
1622672297228,130.205038ms
1622675898033,241.937988ms
1622679498930,246.263956ms
1622683099848,129.19477ms
1622686700659,154.945939ms
1622690301529,219.334034ms
1622693902419,231.075841ms
1622697503302,287.052161ms
1622701104365,267.894122ms
1622704705307,152.87858ms
1622708306144,293.415948ms
1622711907109,219.12492ms
1622715508015,131.541004ms
1622719108758,226.728622ms
1622722709646,154.085136ms
1622726310476,157.326041ms
1622729911322,185.991266ms
1622733512272,198.290063ms
1622737113134,145.024504ms
1622740713966,145.506039ms
1622744314822,193.127995ms
1622747915715,199.373942ms
1622751516648,154.206919ms
1622755117481,140.048897ms
1622758718273,180.374727ms
1622762319128,219.724808ms
1622765920017,162.019327ms
1622769520803,335.557545ms
1622773121828,258.281422ms
1622776722799,168.461162ms
1622780323663,169.941897ms
1622783924524,126.214821ms
1622787525286,181.895326ms
1622791126173,151.913842ms
1622794726994,130.441033ms
1622798327817,147.850364ms
1622801928579,188.870173ms
1622805529426,146.789857ms
1622809130254,188.085221ms
1622812731111,222.045932ms
1622816332023,186.718635ms
1622819932924,192.788226ms
1622823533835,147.237209ms
1622827134657,179.937697ms
1622830735548,202.958737ms
1622834336419,134.802803ms
1622837937208,229.152773ms
1622841538147,139.968002ms
1622845138973,179.429997ms
1622848739822,280.103794ms
1622852340786,181.145975ms
1622855941768,205.626928ms
1622859542637,222.64064ms
1622863143567,194.507542ms
1622866744457,470.059732ms
1622870345646,326.77676ms
1622873946752,255.870653ms
1622877547652,247.104725ms
1622881148527,244.498538ms
1622884749522,204.774062ms
1622888350413,279.811742ms
1622891951379,157.345766ms
1622895552255,232.946912ms
1622899153164,207.733445ms
1622902754058,173.988588ms
1622906354882,196.771334ms
1622909955766,228.107237ms
1622913556632,130.144572ms
1622917157414,187.706578ms
1622920758263,178.661288ms
1622924359121,205.19594ms
1622927959963,132.953954ms
1622931560752,131.506583ms
1622935161551,223.028554ms
1622938762467,161.765221ms
1622942363247,216.776727ms
1622945964161,179.123436ms
1622949564984,177.196625ms
1622953165945,195.011568ms
1622956766808,223.213284ms
1622960367692,129.451788ms
1622963968504,149.138264ms
1622967569358,159.810258ms
1622971170212,192.051489ms
1622974771045,193.915848ms
1622978371950,207.819966ms
1622981972780,221.072502ms
1622985573716,144.001156ms
1622989174481,225.924697ms
1622992775434,197.524813ms
1622996376317,166.424651ms
1622999977185,179.831951ms
1623003578029,184.700875ms
1623007178874,158.26472ms
1623010779686,233.050761ms
1623014380627,139.65853ms
1623017981437,137.638198ms
1623021582186,189.890664ms
1623025183035,140.341364ms
1623028783861,138.414815ms
1623032384626,254.327511ms
1623035985540,219.949882ms
1623039586451,179.849983ms
1623043187347,191.217023ms
1623046788176,137.986842ms
1623050388933,173.390843ms
1623053989833,150.265295ms
1623057590710,225.048579ms
1623061191589,192.484424ms
1623064792451,306.970166ms
1623068393465,131.962913ms
1623071994236,132.980717ms
1623075595013,132.746821ms
1623079195854,186.39543ms
1623082796745,134.664742ms
1623086397593,156.309682ms
1623089998422,204.953346ms
1623093599328,164.063308ms
1623097200240,146.941108ms
1623100801142,602.750801ms
1623104403266,363.365875ms
1623108004315,279.131907ms
1623111605301,362.112347ms
1623115206367,243.916114ms
1623118807305,200.006456ms
1623122408190,182.615655ms
1623126009034,182.697154ms
1623129609902,288.945124ms
1623133210819,179.117661ms
1623136811711,175.863302ms
1623140412573,109.851359ms
1623144013386,336.716512ms
1623147614414,165.25167ms
1623151215265,211.829255ms
1623154816181,199.015088ms
1623158417097,193.78222ms
1623162017907,230.443767ms
1623165618808,151.669776ms
1623169219682,198.937522ms
1623172820585,155.50605ms
1623176421397,253.509427ms
1623180022276,218.224297ms
1623183623201,204.228522ms
1623187224139,207.409015ms
1623190825018,246.888255ms
1623194425920,324.534183ms
1623198026952,190.236157ms
1623201627861,242.892899ms
1623205228806,184.077677ms
1623208829706,160.885047ms
1623212430506,218.552083ms
1623216031388,157.674388ms
1623219632189,258.807528ms
1623223233094,252.898437ms
1623226834057,165.048162ms
1623230434851,238.442785ms
1623234035737,188.654259ms
1623237636630,186.137486ms
1623241237470,286.420902ms
1623244838433,189.083442ms
1623248439340,180.805665ms
1623252040169,253.247659ms
1623255641102,296.054487ms
1623259242082,151.679929ms
1623262842928,202.410591ms
1623266443787,134.213601ms
1623270044570,137.868146ms
1623273645407,162.706063ms
1623277246255,131.159191ms
1623280847073,133.349032ms
1623284447897,133.299628ms
1623288048726,275.980141ms
1623291649721,263.909765ms
1623295250661,158.969549ms
1623298851547,208.367168ms
1623302452378,199.837757ms
1623306053285,144.924529ms
1623309654069,183.298463ms
1623313254968,203.046633ms
1623316855788,182.987034ms
1623320456637,192.109595ms
1623324057632,343.543813ms
1623327658775,164.553266ms
1623331259610,311.643329ms
1623334860629,376.078772ms
1623338461808,384.34738ms
1623342062920,378.374165ms
1623345664155,196.098739ms
1623349265016,281.144111ms
1623352865990,150.551854ms
1623356466813,279.756103ms
1623360067827,221.814961ms
1623363668693,247.758232ms
1623367269624,260.731806ms
1623370870603,168.468419ms
1623374471444,159.616307ms
1623378072301,199.955498ms
1623381673171,166.001514ms
1623385274019,158.993018ms
1623388874929,272.803407ms
1623392475943,381.384601ms
1623396077150,340.225322ms
1623399678143,244.560176ms
1623403279068,143.006135ms
1623406879835,257.202737ms
1623410480765,200.625425ms
1623414081706,183.807983ms
1623417682564,312.155244ms
1623421283544,171.147765ms
1623424884388,146.090652ms
1623428485232,201.902988ms
1623432086115,240.362846ms
1623435687033,245.146619ms
1623439288028,194.915257ms
1623442888909,212.525587ms
1623446489847,205.278829ms
1623450090721,125.137081ms
1623453691563,180.827654ms
1623457292412,174.755445ms
1623460893275,154.886935ms
1623464494121,189.123939ms
1623468095019,191.541874ms
1623471695885,194.29548ms
1623475296741,177.934001ms
1623478897547,207.085059ms
1623482498454,195.037988ms
1623486099310,150.444513ms
1623489700102,274.040411ms
1623493301049,161.183325ms
1623496901952,190.580518ms
1623500502790,207.378991ms
1623504103664,129.638767ms
1623507704438,267.657898ms
1623511305431,176.706511ms
1623514906243,228.363924ms
1623518507156,157.643821ms
1623522107998,205.339244ms
1623525708868,231.720919ms
